,date,name,scaled,unscaled
115,2020-04-25,tesla,10.64,56
116,2020-04-26,tesla,10.64,56
117,2020-04-27,tesla,17.5,70
118,2020-04-28,tesla,18.98,73
119,2020-04-29,tesla,33.949999999999996,97
120,2020-04-30,tesla,36.0,100
121,2020-05-01,tesla,39.0,100
122,2020-05-02,tesla,29.240000000000002,86
123,2020-05-03,tesla,16.0,64
124,2020-05-04,tesla,18.36,68
125,2020-05-05,tesla,19.32,69
126,2020-05-06,tesla,18.630000000000003,69
127,2020-05-07,tesla,18.630000000000003,69
128,2020-05-08,tesla,19.44,72
129,2020-05-09,tesla,20.720000000000002,74
130,2020-05-10,tesla,27.060000000000002,82
131,2020-05-11,tesla,33.12,92
132,2020-05-12,tesla,38.61,99
133,2020-05-13,tesla,29.580000000000002,87
134,2020-05-14,tesla,20.720000000000002,74
135,2020-05-15,tesla,19.6,70
136,2020-05-16,tesla,21.459999999999997,74
137,2020-05-17,tesla,17.42,67
138,2020-05-18,tesla,18.36,68
139,2020-05-19,tesla,18.36,68
140,2020-05-20,tesla,16.64,64
141,2020-05-21,tesla,16.64,64
142,2020-05-22,tesla,14.879999999999999,62
143,2020-05-23,tesla,16.900000000000002,65
144,2020-05-24,tesla,15.25,61
